year_week,value
1999-W46,366.77
1999-W47,367.385
1999-W48,368.2675
1999-W49,368.565
1999-W50,368.0825
1999-W51,368.4175
1999-W52,369.59
2000-W01,369.18
2000-W02,369.105
2000-W03,370.8975
2000-W04,370.5175
2000-W05,369.615
2000-W06,370.545
2000-W07,370.075
2000-W08,370.42
2000-W09,371.1725
2000-W10,369.7775
2000-W11,371.3
2000-W12,370.96
2000-W13,371.7275
2000-W14,371.6066666666666
2000-W15,372.9625
2000-W16,372.1475
2000-W17,372.15
2000-W18,371.285
2000-W19,372.27
2000-W20,371.54
2000-W21,371.7975
2000-W22,372.31
2000-W23,372.1875
2000-W24,371.4275
2000-W25,370.9275
2000-W26,371.39
2000-W27,370.2375
2000-W28,370.4625
2000-W29,370.075
2000-W30,368.86
2000-W31,368.8875
2000-W32,368.3375
2000-W33,368.2975
2000-W34,367.4625
2000-W35,367.555
2000-W36,367.1875
2000-W37,366.06
2000-W38,366.99
2000-W39,365.19
2000-W40,366.6033333333333
2000-W41,367.1375
2000-W42,367.505
2000-W43,367.8725
2000-W44,368.15166666666664
2000-W45,368.43083333333334
2000-W46,368.71
2000-W47,368.5275
2000-W48,369.02
2000-W49,369.4
2000-W50,369.78
2000-W51,369.895
2000-W52,370.3575
2001-W01,370.4025
2001-W02,370.49
2001-W03,371.02
2001-W04,371.845
2001-W05,371.1325
2001-W06,370.6
2001-W07,372.625
2001-W08,372.1275
2001-W09,372.035
2001-W10,373.0075
2001-W11,373.0725
2001-W12,373.385
2001-W13,364.405
2001-W14,372.76
2001-W15,375.2675
2001-W16,374.16
2001-W17,373.36
2001-W18,374.7325
2001-W19,374.45
2001-W20,373.15
2001-W21,374.4625
2001-W22,374.8875
2001-W23,374.355
2001-W24,373.3625
2001-W25,373.5825
2001-W26,373.43
2001-W27,372.9625
2001-W28,371.31
2001-W29,369.745
2001-W30,370.565
2001-W31,370.5275
2001-W32,369.9775
2001-W33,369.7
2001-W34,369.3925
2001-W35,369.105
2001-W36,368.4475
2001-W37,369.0875
2001-W38,367.56
2001-W39,367.805
2001-W40,368.08
2001-W41,368.49
2001-W42,368.4725
2001-W43,369.1124999999999
2001-W44,369.31
2001-W45,369.35
2001-W46,370.2725
2001-W47,370.50375
2001-W48,370.735
2001-W49,371.1225
2001-W50,372.3775
2001-W51,371.2725
2001-W52,372.0325
2002-W01,371.865
2002-W02,372.05
2002-W03,372.6875
2002-W04,372.7975
2002-W05,372.57
2002-W06,372.475
2002-W07,373.035
2002-W08,373.0775
2002-W09,373.26
2002-W10,373.5775
2002-W11,374.3525
2002-W12,375.005
2002-W13,374.6725
2002-W14,373.7525
2002-W15,374.3925
2002-W16,375.2775
2002-W17,376.205
2002-W18,376.0325
2002-W19,374.6825
2002-W20,374.93
2002-W21,376.046
2002-W22,376.2175
2002-W23,375.9875
2002-W24,375.615
2002-W25,376.64
2002-W26,375.19
2002-W27,374.685
2002-W28,374.2875
2002-W29,374.2675
2002-W30,373.16
2002-W31,373.595
2002-W32,371.6875
2002-W33,372.0575
2002-W34,372.0775
2002-W35,370.4125
2002-W36,369.4825
2002-W37,369.8325
2002-W38,370.1825
2002-W39,370.55
2002-W40,369.9325
2002-W41,369.1575
2002-W42,371.34
2002-W43,370.57
2002-W44,372.13
2002-W45,372.0425
2002-W46,372.2125
2002-W47,373.005
2002-W48,372.86
2002-W49,373.43
2002-W50,374.1725
2002-W51,373.9075
2002-W52,374.14
2003-W01,374.22
2003-W02,374.3
2003-W03,374.42
2003-W04,375.8325
2003-W05,375.4275
2003-W06,375.2075
2003-W07,375.3275
2003-W08,376.7925
2003-W09,376.3075
2003-W10,376.655
2003-W11,377.4425
2003-W12,376.68
2003-W13,377.29
2003-W14,377.7275
2003-W15,377.5475
2003-W16,378.7625000000001
2003-W17,378.8275
2003-W18,378.56
2003-W19,379.325
2003-W20,377.76
2003-W21,379.735
2003-W22,378.89125
2003-W23,379.1325
2003-W24,378.8925
2003-W25,378.37875
2003-W26,378.49875
2003-W27,376.985
2003-W28,376.1025
2003-W29,376.6566666666667
2003-W30,376.4195833333333
2003-W31,376.1825
2003-W32,375.385
2003-W33,375.1625
2003-W34,374.6975
2003-W35,374.29
2003-W36,373.435
2003-W37,372.66
2003-W38,372.64
2003-W39,373.4175
2003-W40,373.4925
2003-W41,372.9425
2003-W42,372.6
2003-W43,373.66
2003-W44,373.3925
2003-W45,374.92
2003-W46,375.255
2003-W47,375.965
2003-W48,375.305
2003-W49,375.265
2003-W50,376.2825
2003-W51,376.06
2003-W52,376.6375000000001
2004-W01,376.57
2004-W02,376.505
2004-W03,376.72
2004-W04,377.1175
2004-W05,377.69
2004-W06,377.9575
2004-W07,380.48
2004-W08,378.1275
2004-W09,377.69
2004-W10,378.3725
2004-W11,380.74
2004-W12,380.205
2004-W13,378.7575
2004-W14,381.0575
2004-W15,381.035
2004-W16,380.66
2004-W17,381.5225
2004-W18,380.7775
2004-W19,381.93
2004-W20,380.33
2004-W21,379.5525
2004-W22,381.4225
2004-W23,380.6925
2004-W24,380.53
2004-W25,380.015
2004-W26,379.535
2004-W27,379.5
2004-W28,378.815
2004-W29,376.6425
2004-W30,376.0275
2004-W31,376.5025
2004-W32,377.195
2004-W33,376.405
2004-W34,375.6166666666666
2004-W35,374.8125
2004-W36,374.97
2004-W37,374.365
2004-W38,374.4575
2004-W39,374.13
2004-W40,374.1075
2004-W41,374.25
2004-W42,374.2925
2004-W43,374.9625
2004-W44,375.32
2004-W45,375.6375000000001
2004-W46,376.2775
2004-W47,376.9425
2004-W48,376.9725
2004-W49,393.5375
2004-W50,377.5
2004-W51,377.47
2004-W52,377.8775
2004-W53,378.03
2005-W01,378.42
2005-W02,379.305
2005-W03,378.6625
2005-W04,378.9925
2005-W05,379.75
2005-W06,379.2425
2005-W07,380.6175
2005-W08,381.135
2005-W09,382.3475
2005-W10,379.6225
2005-W11,382.3825
2005-W12,380.7225
2005-W13,382.52
2005-W14,382.995
2005-W15,381.905
2005-W16,382.615
2005-W17,382.34
2005-W18,381.6325
2005-W19,382.4175
2005-W20,382.7483333333334
2005-W21,383.5225
2005-W22,383.425
2005-W23,382.59
2005-W24,382.2775
2005-W25,382.1
2005-W26,381.0925
2005-W27,381.625
2005-W28,381.7175
2005-W29,380.76
2005-W30,380.49
2005-W31,379.7525
2005-W32,378.5375
2005-W33,379.5225
2005-W34,378.0375
2005-W35,378.6275
2005-W36,378.18
2005-W37,376.435
2005-W38,375.9525
2005-W39,376.335
2005-W40,376.9075
2005-W41,377.6325
2005-W42,377.6375
2005-W43,377.635
2005-W44,377.8325
2005-W45,378.725
2005-W46,379.315
2005-W47,378.75
2005-W48,378.965
2005-W49,380.675
2005-W50,380.03
2005-W51,380.2125
2005-W52,380.8825
2006-W01,380.8625
2006-W02,381.3725
2006-W03,381.795
2006-W04,381.3625
2006-W05,381.68
2006-W06,382.415
2006-W07,382.815
2006-W08,382.1
2006-W09,381.7833333333333
2006-W10,383.285
2006-W11,382.9475
2006-W12,383.0825
2006-W13,382.7075
2006-W14,384.4275
2006-W15,385.6075
2006-W16,385.3875
2006-W17,385.35
2006-W18,385.4575
2006-W19,385.7475
2006-W20,385.745
2006-W21,385.9575
2006-W22,385.1475
2006-W23,384.5675
2006-W24,384.25
2006-W25,383.995
2006-W26,383.7375
2006-W27,382.825
2006-W28,382.2875
2006-W29,382.46
2006-W30,382.295
2006-W31,381.595
2006-W32,380.195
2006-W33,380.2175
2006-W34,379.165
2006-W35,380.0075
2006-W36,378.5375
2006-W37,379.2175
2006-W38,378.75
2006-W39,378.6525
2006-W40,378.9425
2006-W41,379.1425
2006-W42,379.715
2006-W43,379.765
2006-W44,380.0075
2006-W45,380.1675
2006-W46,380.3075
2006-W47,380.9275
2006-W48,381.2
2006-W49,381.685
2006-W50,381.455
2006-W51,383.09
2006-W52,371.6025
2007-W01,382.73
2007-W02,383.2675
2007-W03,382.3175
2007-W04,385.2575
2007-W05,383.8
2007-W06,383.93
2007-W07,385.1175
2007-W08,384.97
2007-W09,384.925
2007-W10,383.1175
2007-W11,384.82
2007-W12,386.18
2007-W13,385.945
2007-W14,386.14
2007-W15,386.5725
2007-W16,388.0025
2007-W17,386.9925
2007-W18,386.9575
2007-W19,386.4375
2007-W20,386.785
2007-W21,387.195
2007-W22,386.985
2007-W23,388.22
2007-W24,386.92
2007-W25,385.7325
2007-W26,385.19
2007-W27,385.955
2007-W28,386.1725
2007-W29,384.9575
2007-W30,383.1775
2007-W31,383.69
2007-W32,381.7475
2007-W33,381.6675
2007-W34,379.8825
2007-W35,382.0125
2007-W36,381.7975
2007-W37,379.1925
2007-W38,381.0925
2007-W39,380.3825
2007-W40,380.86
2007-W41,381.1225
2007-W42,381.2975
2007-W43,381.7025
2007-W44,382.13
2007-W45,382.5425
2007-W46,382.5675
2007-W47,383.3175
2007-W48,383.29
2007-W49,384.16
2007-W50,384.1875
2007-W51,384.4225
2007-W52,384.5625
2008-W01,385.6125
2008-W02,384.86
2008-W03,386.145
2008-W04,386.27
2008-W05,387.11
2008-W06,385.8525
2008-W07,386.3125
2008-W08,385.3025
2008-W09,385.2325
2008-W10,387.725
2008-W11,386.01
2008-W12,386.5125
2008-W13,386.425
2008-W14,388.99
2008-W15,386.115
2008-W16,386.8525
2008-W17,388.265
2008-W18,387.9725
2008-W19,389.2975
2008-W20,389.635
2008-W21,389.245
2008-W22,388.705
2008-W23,388.4825
2008-W24,389.145
2008-W25,388.0575
2008-W26,388.7025
2008-W27,387.9725
2008-W28,387.0125
2008-W29,386.8
2008-W30,386.6025
2008-W31,385.945
2008-W32,385.29
2008-W33,383.66
2008-W34,384.1825
2008-W35,383.3525
2008-W36,383.91
2008-W37,382.365
2008-W38,383.125
2008-W39,383.285
2008-W40,382.3
2008-W41,382.9475
2008-W42,383.27
2008-W43,383.075
2008-W44,383.525
2008-W45,383.91
2008-W46,385.1125
2008-W47,384.525
2008-W48,384.37
2008-W49,384.8725
2008-W50,385.7575
2008-W51,385.98
2008-W52,386.4375
2009-W01,386.55
2009-W02,386.66
2009-W03,387.385
2009-W04,387.5375
2009-W05,388.3225
2009-W06,387.3975
2009-W07,387.2925
2009-W08,387.415
2009-W09,388.735
2009-W10,388.975
2009-W11,390.675
2009-W12,388.185
2009-W13,388.8825
2009-W14,389.7175
2009-W15,389.7975
2009-W16,389.2575
2009-W17,388.7425
2009-W18,390.7275
2009-W19,389.725
2009-W20,390.385
2009-W21,390.845
2009-W22,390.005
2009-W23,390.8625
2009-W24,390.5375
2009-W25,389.095
2009-W26,388.87
2009-W27,387.9925
2009-W28,389.035
2009-W29,387.1325
2009-W30,388.0
2009-W31,387.165
2009-W32,386.84
2009-W33,386.465
2009-W34,385.2075
2009-W35,386.2525
2009-W36,385.3575
2009-W37,384.725
2009-W38,384.3675
2009-W39,384.435
2009-W40,384.68
2009-W41,384.2275
2009-W42,384.9475
2009-W43,384.8925
2009-W44,385.28
2009-W45,385.185
2009-W46,385.5575
2009-W47,386.91
2009-W48,386.87
2009-W49,387.18
2009-W50,387.085
2009-W51,387.2625000000001
2009-W52,389.0425
2009-W53,387.995
2010-W01,388.5275
2010-W02,388.375
2010-W03,388.7775
2010-W04,388.405
2010-W05,391.8225
2010-W06,391.295
2010-W07,389.05
2010-W08,389.3475
2010-W09,392.0425
2010-W10,394.04
2010-W11,391.3775
2010-W12,391.3525
2010-W13,390.6425
2010-W14,392.535
2010-W15,392.65
2010-W16,394.2275
2010-W17,393.21
2010-W18,393.095
2010-W19,393.005
2010-W20,393.3525
2010-W21,393.745
2010-W22,394.0733333333333
2010-W23,393.2625
2010-W24,392.18
2010-W25,392.225
2010-W26,391.3225
2010-W27,391.005
2010-W28,389.9325
2010-W29,390.055
2010-W30,390.1
2010-W31,389.045
2010-W32,389.1825
2010-W33,387.8825
2010-W34,387.23
2010-W35,386.9525
2010-W36,385.695
2010-W37,387.19
2010-W38,386.5825
2010-W39,387.03
2010-W40,387.05
2010-W41,387.0
2010-W42,387.4425
2010-W43,387.9575
2010-W44,388.1125
2010-W45,388.65
2010-W46,388.9025
2010-W47,389.385
2010-W48,389.99
2010-W49,389.9675
2010-W50,389.545
2010-W51,390.625
2010-W52,389.855
2011-W01,391.9825
2011-W02,391.37
2011-W03,393.195
2011-W04,391.335
2011-W05,392.8225
2011-W06,392.1425
2011-W07,391.8825
2011-W08,392.0675
2011-W09,393.175
2011-W10,391.69
2011-W11,392.39
2011-W12,392.1925
2011-W13,394.3825
2011-W14,394.08958333333334
2011-W15,393.7966666666667
2011-W16,393.1825
2011-W17,395.155
2011-W18,393.6975
2011-W19,392.76
2011-W20,395.5525
2011-W21,395.3875
2011-W22,394.455
2011-W23,394.7275
2011-W24,393.905
2011-W25,393.7000000000001
2011-W26,392.625
2011-W27,393.3666666666666
2011-W28,393.385
2011-W29,391.9725
2011-W30,392.505
2011-W31,391.6975
2011-W32,390.865
2011-W33,390.3025
2011-W34,389.6125
2011-W35,388.6225
2011-W36,387.4875
2011-W37,388.655
2011-W38,389.5575
2011-W39,388.91
2011-W40,389.4325
2011-W41,389.105
2011-W42,389.26
2011-W43,389.4975
2011-W44,389.97
2011-W45,390.155
2011-W46,390.5975
2011-W47,390.91
2011-W48,391.3766666666667
2011-W49,391.61
2011-W50,392.02
2011-W51,392.515
2011-W52,392.6825
2012-W01,392.99
2012-W02,394.305
2012-W03,392.7125
2012-W04,393.6675
2012-W05,392.76
2012-W06,392.105
2012-W07,393.595
2012-W08,394.7275
2012-W09,393.86
2012-W10,393.5375
2012-W11,394.08
2012-W12,394.8025
2012-W13,396.2125
2012-W14,395.21
2012-W15,397.3025
2012-W16,396.555
2012-W17,397.2525
2012-W18,397.665
2012-W19,398.35
2012-W20,397.9325
2012-W21,396.1325
2012-W22,396.3275
2012-W23,396.175
2012-W24,396.6175
2012-W25,396.495
2012-W26,395.995
2012-W27,394.3975
2012-W28,395.265
2012-W29,394.2825
2012-W30,393.4275
2012-W31,392.94
2012-W32,393.26
2012-W33,393.105
2012-W34,390.83
2012-W35,391.8725
2012-W36,391.605
2012-W37,398.3775
2012-W38,391.05
2012-W39,391.02
2012-W40,390.9275
2012-W41,390.73
2012-W42,390.99
2012-W43,391.425
2012-W44,391.775
2012-W45,392.08
2012-W46,393.125
2012-W47,393.5675
2012-W48,395.1825
2012-W49,393.48
2012-W50,394.5025
2012-W51,395.4575
2012-W52,395.1325
2013-W01,395.1775
2013-W02,395.4575
2013-W03,395.88
2013-W04,395.495
2013-W05,396.62
2013-W06,397.73
2013-W07,395.98
2013-W08,397.5625
2013-W09,396.3775
2013-W10,398.6875
2013-W11,396.97
2013-W12,398.5725
2013-W13,398.0125000000001
2013-W14,399.4925
2013-W15,398.665
2013-W16,397.96
2013-W17,398.8075
2013-W18,399.705
2013-W19,400.0075
2013-W20,399.9525
2013-W21,400.435
2013-W22,400.76
2013-W23,399.5325
2013-W24,398.5675
2013-W25,398.895
2013-W26,399.3175
2013-W27,398.5
2013-W28,398.46
2013-W29,397.6575
2013-W30,397.015
2013-W31,396.77
2013-W32,394.625
2013-W33,395.63
2013-W34,394.58
2013-W35,395.0975
2013-W36,394.845
2013-W37,394.17
2013-W38,393.34
2013-W39,393.33
2013-W40,393.7675
2013-W41,394.0575
2013-W42,394.015
2013-W43,394.1875
2013-W44,394.6925
2013-W45,394.8
2013-W46,396.195
2013-W47,394.8675
2013-W48,396.6725
2013-W49,396.4775
2013-W50,397.5825
2013-W51,399.065
2013-W52,397.4075
2014-W01,397.88
2014-W02,397.7075
2014-W03,397.5975
2014-W04,398.4225
2014-W05,398.9625
2014-W06,398.32
2014-W07,397.9
2014-W08,399.1575
2014-W09,397.87
2014-W10,399.2225
2014-W11,399.74
2014-W12,401.4775
2014-W13,400.12
2014-W14,400.88
2014-W15,402.35
2014-W16,402.0
2014-W17,401.55
2014-W18,402.375
2014-W19,403.0925
2014-W20,401.95
2014-W21,402.3575
2014-W22,402.0325
2014-W23,402.175
2014-W24,402.265
2014-W25,401.59
2014-W26,401.235
2014-W27,400.5975
2014-W28,399.79
2014-W29,399.0375
2014-W30,398.225
2014-W31,397.4425
2014-W32,398.065
2014-W33,397.3333333333333
2014-W34,396.48
2014-W35,395.6625
2014-W36,396.0
2014-W37,395.6775
2014-W38,395.0225
2014-W39,396.1425
2014-W40,395.3625
2014-W41,395.0325
2014-W42,395.8575
2014-W43,395.98
2014-W44,399.785
2014-W45,396.7125
2014-W46,398.4425
2014-W47,398.03
2014-W48,397.3575
2014-W49,399.1175
2014-W50,398.93
2014-W51,399.43375
2014-W52,399.9375
2015-W01,400.765
2015-W02,399.9
2015-W03,401.08
2015-W04,399.615
2015-W05,400.3275
2015-W06,400.4825
2015-W07,399.87
2015-W08,400.305
2015-W09,402.1075
2015-W10,401.47
2015-W11,404.26
2015-W12,401.48
2015-W13,401.67
2015-W14,402.625
2015-W15,404.2825
2015-W16,405.2575
2015-W17,403.4725
2015-W18,404.6025
2015-W19,404.535
2015-W20,404.5625
2015-W21,404.4025
2015-W22,403.4525
2015-W23,404.0625
2015-W24,404.05
2015-W25,402.055
2015-W26,402.715
2015-W27,402.25
2015-W28,401.3425
2015-W29,402.325
2015-W30,397.645
2015-W31,399.85
2015-W32,398.285
2015-W33,399.2925
2015-W34,399.65
2015-W35,399.06
2015-W36,399.0475
2015-W37,397.7075
2015-W38,397.18
2015-W39,397.2925
2015-W40,397.48
2015-W41,398.1175
2015-W42,398.1749999999999
2015-W43,398.94
2015-W44,399.3525
2015-W45,399.15
2015-W46,399.77
2015-W47,400.655
2015-W48,400.7975
2015-W49,400.645
2015-W50,401.5725
2015-W51,402.9125
2015-W52,402.2625
2015-W53,401.7825
2016-W01,402.37
2016-W02,405.58
2016-W03,402.6425
2016-W04,404.105
2016-W05,403.3675
2016-W06,404.97
2016-W07,403.305
2016-W08,404.6125
2016-W09,404.615
2016-W10,403.62
2016-W11,405.415
2016-W12,406.0775
2016-W13,406.71
2016-W14,406.7575
2016-W15,408.6475
2016-W16,407.57
2016-W17,407.5525
2016-W18,408.3025
2016-W19,408.5425
2016-W20,407.2925
2016-W21,408.2725
2016-W22,407.215
2016-W23,407.7025
2016-W24,407.4025
2016-W25,406.5325
2016-W26,405.43
2016-W27,405.26
2016-W28,404.655
2016-W29,403.97
2016-W30,404.0675
2016-W31,403.5875
2016-W32,403.2275
2016-W33,401.4375
2016-W34,402.15
2016-W35,400.3275
2016-W36,399.605
2016-W37,400.585
2016-W38,400.89
2016-W39,400.405
2016-W40,401.0875
2016-W41,401.4475
2016-W42,401.8975
2016-W43,402.2025
2016-W44,402.6075
2016-W45,403.1375
2016-W46,405.34
2016-W47,403.975
2016-W48,404.0575
2016-W49,403.5
2016-W50,405.7875
2016-W51,404.565
2016-W52,404.8425
2017-W01,405.8375
2017-W02,405.4425
2017-W03,406.2225
2017-W04,408.815
2017-W05,406.3825
2017-W06,406.01
2017-W07,406.125
2017-W08,407.705
2017-W09,407.3674999999999
2017-W10,407.03
2017-W11,407.2825
2017-W12,407.02
2017-W13,408.64
2017-W14,408.67
2017-W15,408.9675
2017-W16,410.9625
2017-W17,409.1675
2017-W18,411.895
2017-W19,409.8575
2017-W20,410.3475
2017-W21,410.28
2017-W22,409.6125
2017-W23,410.0725
2017-W24,409.7725
2017-W25,408.2675
2017-W26,408.5575
2017-W27,407.6075
2017-W28,407.3675
2017-W29,406.8825000000001
2017-W30,406.925
2017-W31,406.015
2017-W32,405.89
2017-W33,405.4525
2017-W34,404.3775
2017-W35,404.2875
2017-W36,403.775
2017-W37,403.5025
2017-W38,402.8275
2017-W39,402.4375
2017-W40,402.975
2017-W41,403.5575
2017-W42,404.285
2017-W43,404.845
2017-W44,404.495
2017-W45,404.1225
2017-W46,404.9475
2017-W47,406.0475
2017-W48,406.9
2017-W49,407.195
2017-W50,406.1875
2017-W51,406.585
2017-W52,407.0425
2018-W01,406.9175
2018-W02,408.41
2018-W03,408.085
2018-W04,408.8725
2018-W05,408.8875
2018-W06,408.2825
2018-W07,408.3625
2018-W08,408.9975
2018-W09,409.475
2018-W10,409.1425
2018-W11,408.9125
2018-W12,409.39
2018-W13,410.84
2018-W14,409.47
2018-W15,410.4025
2018-W16,410.3625
2018-W17,412.5
2018-W18,408.92
2018-W19,411.8625
2018-W20,412.3425
2018-W21,410.53
2018-W22,412.105
2018-W23,411.415
2018-W24,410.58375
2018-W25,409.7525
2018-W26,411.46
2018-W27,410.015
2018-W28,409.065
2018-W29,409.2575
2018-W30,408.715
2018-W31,407.7475
2018-W32,407.65
2018-W33,407.38
2018-W34,407.405
2018-W35,406.7025
2018-W36,406.3325
2018-W37,405.525
2018-W38,404.7175
2018-W39,405.53
2018-W40,405.6375
2018-W41,405.825
2018-W42,406.13
2018-W43,406.815
2018-W44,407.0775
2018-W45,406.905
2018-W46,409.05
2018-W47,408.335
2018-W48,408.7225
2018-W49,408.7675
2018-W50,410.0175
2018-W51,409.2075
2018-W52,409.4025
2019-W01,410.105
2019-W02,411.5675
2019-W03,410.0775
2019-W04,414.0375
2019-W05,411.7925
2019-W06,412.16
2019-W07,412.225
2019-W08,411.06500000000005
2019-W09,424.86
2019-W10,411.9275
2019-W11,413.17
2019-W12,413.26
2019-W13,411.105
2019-W14,412.865
2019-W15,412.2275
2019-W16,413.9775
2019-W17,414.705
2019-W18,414.8425
2019-W19,414.6725
2019-W20,415.325
2019-W21,415.2025
2019-W22,414.595
2019-W23,414.545
2019-W24,414.4874999999999
2019-W25,414.615
2019-W26,413.8375
2019-W27,413.49
2019-W28,411.7575
2019-W29,412.5425
2019-W30,411.3725
2019-W31,410.245
2019-W32,410.21
2019-W33,410.6575
2019-W34,409.3675
2019-W35,409.575
2019-W36,408.59
2019-W37,408.9825
2019-W38,408.4175
2019-W39,408.6275
2019-W40,408.42
2019-W41,409.2575
2019-W42,408.68
2019-W43,409.3666666666666
2019-W44,408.9675
2019-W45,409.58
2019-W46,410.28
2019-W47,410.37
2019-W48,410.8975
2019-W49,411.665
2019-W50,411.31
2019-W51,411.8425
2019-W52,413.0175
2020-W01,412.9875
2020-W02,413.825
2020-W03,412.57
2020-W04,415.0075
2020-W05,413.015
2020-W06,414.1666666666667
2020-W07,413.4875
2020-W08,413.7675
2020-W09,413.9925
2020-W10,413.95
2020-W11,414.5475
2020-W12,414.33
2020-W13,415.485
2020-W14,415.905
2020-W15,415.155
2020-W16,416.335
2020-W17,416.47
2020-W18,416.065
2020-W19,416.77
2020-W20,416.86
2020-W21,417.5175
2020-W22,417.4825
2020-W23,392.75
2020-W24,416.5275
2020-W25,416.445
2020-W26,415.7775
2020-W27,415.5825
2020-W28,415.7975
2020-W29,414.78
2020-W30,413.8575
2020-W31,414.0175
2020-W32,412.6
2020-W33,411.9325
2020-W34,412.37
2020-W35,412.725
2020-W36,411.84
2020-W37,411.0875
2020-W38,411.8125
2020-W39,411.2425
2020-W40,411.33
2020-W41,411.45
2020-W42,411.34
2020-W43,411.445
2020-W44,412.0275
2020-W45,411.43
2020-W46,412.865
2020-W47,412.465
2020-W48,413.705
2020-W49,413.8575
2020-W50,413.1775
2020-W51,413.86
2020-W52,414.2
2020-W53,415.5225
2021-W01,414.975
2021-W02,415.0075
2021-W03,415.7375
2021-W04,415.8875
2021-W05,416.08
2021-W06,417.665
2021-W07,415.9275
2021-W08,416.8675
2021-W09,419.2125
2021-W10,416.3275
2021-W11,417.38
2021-W12,418.7575
2021-W13,417.165
2021-W14,418.755
2021-W15,419.25
2021-W16,417.225
2021-W17,419.75
2021-W18,420.075
2021-W19,418.87
2021-W20,419.7275
2021-W21,418.835
2021-W22,417.4425
2021-W23,418.105
2021-W24,419.4125
2021-W25,418.5975
2021-W26,418.235
2021-W27,417.56
2021-W28,417.4825
2021-W29,416.365
2021-W30,415.525
2021-W31,415.0025
2021-W32,414.72
2021-W33,414.195
2021-W34,413.95
2021-W35,412.345
2021-W36,412.98
2021-W37,413.1425
2021-W38,412.9725
2021-W39,413.5825
2021-W40,413.4075
2021-W41,413.575
2021-W42,414.2875
2021-W43,414.015
2021-W44,414.27
2021-W45,414.6175
2021-W46,414.6425
2021-W47,415.2825
2021-W48,415.8925
2021-W49,415.9625
2021-W50,417.3025
2021-W51,417.22
2021-W52,417.9675
2022-W01,417.495
2022-W02,418.06
2022-W03,417.5525
2022-W04,419.4175
2022-W05,419.0525
2022-W06,418.6
2022-W07,419.8625
2022-W08,420.1175
2022-W09,419.0675
2022-W10,418.6025
2022-W11,419.025
2022-W12,417.885
2022-W13,420.25499999999994
2022-W14,419.7183333333333
2022-W15,420.2424999999999
2022-W16,421.2266666666667
2022-W17,420.6333333333334
2022-W18,419.5016666666666
2022-W19,421.6383333333333
2022-W20,421.9779999999999
2022-W21,421.18666666666667
2022-W22,421.50500000000005
2022-W23,421.3775
2022-W24,420.86875
2022-W25,420.8633333333334
2022-W26,420.6
2022-W27,419.53833333333336
2022-W28,418.36
2022-W29,418.9425
2022-W30,417.85
2022-W31,418.4575
2022-W32,417.4225
2022-W33,416.2275
2022-W34,416.71
2022-W35,415.9683333333333
2022-W36,416.12000000000006
2022-W37,415.47166666666664
2022-W38,415.5783333333334
2022-W39,415.32166666666666
2022-W40,415.18
2022-W41,415.4475
2022-W42,415.93666666666667
2022-W43,415.7533333333334
2022-W44,416.17333333333335
2022-W45,416.835
2022-W46,417.0175
2022-W47,418.2475
2022-W48,418.565
2022-W49,418.8825
2022-W50,419.2
2022-W51,419.5175
2022-W52,419.9975
2023-W01,419.15
2023-W02,418.845
2023-W03,419.3875
2023-W04,420.515
2023-W05,420.0675
2023-W06,420.14
2023-W07,423.3625
2023-W08,422.3025
2023-W09,421.2425
2023-W10,420.1825
2023-W11,421.14
2023-W12,421.345
2023-W13,421.345
2023-W14,422.99
2023-W15,423.265
2023-W16,423.37875
2023-W17,423.4925
2023-W18,424.095
2023-W19,424.59
2023-W20,424.355
2023-W21,424.12
2023-W22,424.73
2023-W23,425.385
2023-W24,424.2075
2023-W25,423.03
2023-W26,421.82
2023-W27,422.2975
2023-W28,422.4025
2023-W29,423.4575
2023-W30,420.815
2023-W31,420.67875
2023-W32,420.5425
2023-W33,418.785
2023-W34,419.1825
2023-W35,419.3425
2023-W36,419.81
2023-W37,418.32
2023-W38,418.7325
2023-W39,418.875
2023-W40,420.44
2023-W41,418.2625
2023-W42,419.4575
2023-W43,418.8625
2023-W44,418.8525
2023-W45,419.195
2023-W46,423.755
2023-W47,422.39375
2023-W48,421.0325
2023-W49,420.4
2023-W50,422.0425
2023-W51,421.7425
2023-W52,421.75
2024-W01,422.3075
2024-W02,422.885
2024-W03,423.845
2024-W04,422.46
2024-W05,423.2925
2024-W06,426.04
2024-W07,424.2125
2024-W08,424.6083333333333
2024-W09,425.00416666666666
2024-W10,425.4
2024-W11,425.06375
2024-W12,424.7275
2024-W13,425.1075
2024-W14,425.4875
2024-W15,425.8675
2024-W16,425.8525
2024-W17,425.8375
2024-W18,425.8225
2024-W19,425.8775
2024-W20,426.255
2024-W21,426.6325
2024-W22,426.9525
2024-W23,427.6025
2024-W24,427.705
2024-W25,427.2975
2024-W26,426.9075
2024-W27,425.3675
2024-W28,426.3325
2024-W29,426.06
2024-W30,424.715
2024-W31,424.505
2024-W32,424.688
2024-W33,421.485
2024-W34,423.11833333333334
2024-W35,420.405
2024-W36,422.955
2024-W37,421.955
2024-W38,421.925
2024-W39,422.07375
2024-W40,422.2225
2024-W41,423.0
2024-W42,422.615
2024-W43,422.035
2024-W44,422.91
2024-W45,423.5325
2024-W46,423.32
2024-W47,423.775
2024-W48,425.04
2024-W49,425.1
2024-W50,424.815
2024-W51,424.53
2024-W52,425.475
